Time [s],AccX [m/s^2],AccY [m/s^2],AccZ [m/s^2],GyroX [rad/s],GyroY [rad/s],GyroZ [rad/s]
58.94,16.8666609,180.426439,-9.73642624,3.61978897e-05,-5.54829408e-05,2.00133387
58.96,26.2452148,178.597178,-9.73598971,2.74037874e-05,-5.78718122e-05,1.97275502
58.98,35.3780864,176.333924,-9.73552896,1.90203958e-05,-6.03893231e-05,1.93134591
59,44.2048086,173.673872,-9.73504718,1.12223043e-05,-6.30230861e-05,1.87710653
59.02,52.1542124,169.076454,-9.73455333,4.1061793e-06,-6.56352318e-05,1.81367011
59.04,59.6049222,164.211864,-9.73405184,-2.3076739e-06,-6.80933912e-05,1.74466987
59.06,66.5452366,159.13055,-9.73354656,-7.96953565e-06,-7.03951881e-05,1.6701058
59.08,72.9684749,153.883278,-9.73304115,-1.28354292e-05,-7.25389457e-05,1.58997791
59.1,78.872786,148.520536,-9.73253901,-1.68675828e-05,-7.45235814e-05,1.5042862
59.12,83.3921908,141.765023,-9.73205354,-2.01318506e-05,-7.62932882e-05,1.4161681
59.14,87.3472841,135.029506,-9.73158249,-2.27434374e-05,-7.77960278e-05,1.32876104
59.16,90.7721053,128.345237,-9.73112728,-2.47424065e-05,-7.90365929e-05,1.24206503
59.18,93.7009496,121.739022,-9.73068889,-2.61673139e-05,-8.00195418e-05,1.15608006
59.2,96.1680466,115.233544,-9.73026789,-2.70551855e-05,-8.07491616e-05,1.07080613
59.22,97.149454,107.852022,-9.7298776,-2.74836384e-05,-8.12566897e-05,0.987318182
59.24,97.7033699,100.641661,-9.72950985,-2.75386231e-05,-8.15741799e-05,0.906691169
59.26,97.8714572,93.6060495,-9.72916411,-2.72659321e-05,-8.17066489e-05,0.828925086
59.28,97.692965,86.7457582,-9.72883965,-2.6708027e-05,-8.1658766e-05,0.754019934
59.3,97.2047381,80.0588111,-9.72853562,-2.59041681e-05,-8.1434875e-05,0.681975712
59.32,95.3439714,72.8872398,-9.72826309,-2.48870099e-05,-8.10751319e-05,0.612735101
59.34,93.2249697,65.9048322,-9.72801327,-2.36852881e-05,-8.06192764e-05,0.546240784
59.36,90.8804836,59.1005069,-9.72778521,-2.23283735e-05,-8.00706476e-05,0.482492759
59.38,88.3408639,52.4622279,-9.72757794,-2.08434611e-05,-7.94324012e-05,0.421491028
59.4,85.6341881,45.9772971,-9.72739052,-1.92556724e-05,-7.87075343e-05,0.36323559
59.42,81.7638818,39.3022635,-9.72722991,-1.75674859e-05,-7.7920711e-05,0.307335462
59.44,77.77219,32.7668911,-9.72709069,-1.57771178e-05,-7.7095936e-05,0.253399662
59.46,73.682078,26.3557322,-9.72697211,-1.39010123e-05,-7.62350586e-05,0.201428191
59.48,69.514969,20.0534547,-9.72687346,-1.19545875e-05,-7.53398665e-05,0.151421047
59.5,65.2908514,13.8449836,-9.72679404,-9.95227418e-06,-7.44121001e-05,0.103378232
59.52,60.1601134,7.68144817,-9.72673523,-7.88461269e-06,-7.34636022e-05,0.0568874935
59.54,55.008391,1.58491071,-9.72669694,-5.73947385e-06,-7.25056017e-05,0.0115365818
59.56,49.8523938,-4.4599433,-9.72667867,-3.52630813e-06,-7.15388775e-05,-0.0326745033
59.58,44.7081318,-10.4679784,-9.72667989,-1.25422346e-06,-7.0564197e-05,-0.0757457618
59.6,39.5909859,-16.453539,-9.72670012,1.06801029e-06,-6.95823234e-05,-0.117677194
59.62,33.8515295,-22.1961281,-9.72673446,3.45274463e-06,-6.85989665e-05,-0.158830318
59.64,28.1670812,-27.9474901,-9.72678869,5.91368772e-06,-6.76192928e-05,-0.199566652
59.66,22.5517162,-33.7215476,-9.72686237,8.4442932e-06,-6.66432477e-05,-0.239886197
59.68,17.0194815,-39.5317522,-9.72695503,1.10379343e-05,-6.56707739e-05,-0.279788953
59.7,11.5844455,-45.3910323,-9.72706619,1.36879071e-05,-6.47018168e-05,-0.31927492
59.72,5.82459107,-50.8336616,-9.72718499,1.64056052e-05,-6.37408936e-05,-0.35865667
59.74,0.183843692,-56.356087,-9.7273225,1.92027867e-05,-6.27920117e-05,-0.398246779
59.76,-5.32343448,-61.970737,-9.72747822,2.2072904e-05,-6.18543449e-05,-0.438045247
59.78,-10.6823603,-67.6895912,-9.72765159,2.50089583e-05,-6.09270549e-05,-0.478052072
59.8,-15.8774829,-73.5241121,-9.72784201,2.80034931e-05,-6.00092956e-05,-0.518267256
59.82,-21.1001921,-78.7834358,-9.72803364,3.10640424e-05,-5.9107611e-05,-0.558960293
59.84,-26.1416159,-84.1847043,-9.72824168,3.41975547e-05,-5.82280398e-05,-0.600400678
59.86,-30.9848147,-89.7386914,-9.72846544,3.73946832e-05,-5.73689498e-05,-0.642588412
59.88,-35.6118462,-95.4556084,-9.72870417,4.06451726e-05,-5.65286784e-05,-0.685523494
59.9,-40.0037125,-101.344992,-9.7289571,4.39378282e-05,-5.57055369e-05,-0.729205924
59.92,-44.1408545,-106.505718,-9.72920517,4.72713966e-05,-5.49095437e-05,-0.773833522
59.94,-48.0295458,-111.856109,-9.72946597,5.06430038e-05,-5.41502511e-05,-0.819604106
59.96,-51.6487469,-117.404182,-9.72973866,5.40372134e-05,-5.3425215e-05,-0.866517677
59.98,-54.9760308,-123.156991,-9.73002235,5.74370896e-05,-5.27319431e-05,-0.914574233
60,-57.9875315,-129.12046,-9.73031618,6.08241346e-05,-5.20679025e-05,-0.963773776
60.02,-60.495262,-134.193063,-9.73060033,6.41794449e-05,-5.14437891e-05,-1.01413698
60.04,-62.6809488,-139.477759,-9.73089282,6.74819732e-05,-5.08700529e-05,-1.0656845
60.06,-64.5197065,-144.976997,-9.73119292,7.07073519e-05,-5.03437336e-05,-1.11841636
60.08,-65.9851728,-150.691534,-9.73149994,7.38292242e-05,-4.98618385e-05,-1.17233254
60.1,-67.0495009,-156.620207,-9.7318133,7.68191669e-05,-4.94213591e-05,-1.22743305
60.12,-67.4222528,-161.468502,-9.73211565,7.96304258e-05,-4.90205552e-05,-1.28334115
60.14,-67.4042569,-166.507972,-9.73242345,8.22166843e-05,-4.86581026e-05,-1.33968013
60.16,-66.971192,-171.731152,-9.73273675,8.45475036e-05,-4.8331668e-05,-1.39644997
60.18,-66.097865,-177.128149,-9.73305584,8.65909879e-05,-4.80390147e-05,-1.45365069
60.2,-64.7583152,-182.686449,-9.73338119,8.83137547e-05,-4.77780378e-05,-1.51128227
60.22,-62.6481932,-186.931181,-9.73370124,8.96459986e-05,-4.75085807e-05,-1.5683147
60.24,-60.1196731,-191.284731,-9.73402921,9.05288685e-05,-4.71921828e-05,-1.62371794
60.26,-57.1598904,-195.727381,-9.73436677,9.09453512e-05,-4.68296908e-05,-1.67749199
60.28,-53.7565876,-200.237368,-9.73471584,9.08798611e-05,-4.64223697e-05,-1.72963687
60.3,-49.898315,-204.790923,-9.7350786,9.0318248e-05,-4.59719452e-05,-1.78015255
60.32,-45.3680468,-207.765846,-9.7354507,8.92142983e-05,-4.53911594e-05,-1.8274826
60.34,-40.4948765,-210.715314,-9.73584046,8.75490757e-05,-4.45956564e-05,-1.87007055
60.36,-35.2899484,-213.615076,-9.73625071,8.53545007e-05,-4.35924414e-05,-1.90791641
60.38,-29.7662057,-216.441417,-9.7366842,8.26676015e-05,-4.23892573e-05,-1.94102017
60.4,-23.9384523,-219.171456,-9.73714356,7.95301118e-05,-4.09945628e-05,-1.96938184
60.42,-17.759938,-220.103373,-9.73762848,7.59807727e-05,-3.93424409e-05,-1.99190088
60.44,-11.4570619,-220.893989,-9.73814069,7.20835388e-05,-3.73690283e-05,-2.00747676
60.46,-5.0617115,-221.533475,-9.73868154,6.79246302e-05,-3.50868288e-05,-2.01610949
60.48,1.39351334,-222.015352,-9.73925183,6.35938759e-05,-3.25088469e-05,-2.01779907
60.5,7.87549773,-222.336607,-9.73985183,5.91835738e-05,-2.96484496e-05,-2.01254549
60.52,14.2398677,-220.805349,-9.74047854,5.4783947e-05,-2.65478009e-05,-2.00074141
60.54,20.4329084,-219.129259,-9.74112841,5.04775942e-05,-2.32478819e-05,-1.98277947
60.56,26.4276834,-217.322909,-9.74179967,4.63457728e-05,-1.97603699e-05,-1.95865966
60.58,32.1987333,-215.403385,-9.74249022,4.24679704e-05,-1.60967052e-05,-1.92838201
60.6,37.7221667,-213.390009,-9.74319757,3.89209402e-05,-1.22679547e-05,-1.89194649
60.62,42.7115233,-209.671958,-9.74391217,3.57428363e-05,-8.38082157e-06,-1.8508428
60.64,47.3037899,-205.922922,-9.74463145,3.29416407e-05,-4.53859321e-06,-1.8065606
60.66,51.4976105,-202.168586,-9.74535267,3.05443313e-05,-7.46432699e-07,-1.7590999
60.68,55.2931964,-198.433853,-9.74607323,2.85751802e-05,2.99108069e-06,-1.70846071
60.7,58.6921588,-194.742654,-9.74679066,2.70554955e-05,6.66997621e-06,-1.65464301
60.72,61.3445065,-189.602798,-9.74748983,2.59551915e-05,1.02204671e-05,-1.59901334
60.74,63.5223011,-184.570906,-9.74817485,2.52226223e-05,1.35756e-05,-1.54293822
60.76,65.2459434,-179.665901,-9.74884438,2.4844166e-05,1.67364016e-05,-1.48641766
60.78,66.5358091,-174.904134,-9.74949739,2.4805913e-05,1.97042433e-05,-1.42945165
60.8,67.4120798,-170.29949,-9.75013305,2.50936591e-05,2.24808049e-05,-1.3720402
60.82,67.5386298,-164.500652,-9.75073266,2.56627195e-05,2.5053536e-05,-1.31487255
60.84,67.2253195,-158.897112,-9.75130783,2.64617997e-05,2.74111614e-05,-1.25863794
60.86,66.5002001,-153.495415,-9.75185873,2.74674219e-05,2.95575128e-05,-1.20333638
60.88,65.3900845,-148.299757,-9.75238568,2.86572464e-05,3.14964335e-05,-1.14896786
60.9,63.9205049,-143.312215,-9.75288914,3.00100559e-05,3.32317488e-05,-1.09553238
60.92,61.8407147,-137.341232,-9.7533486,3.1498594e-05,3.47775731e-05,-1.04317871
60.94,59.4010098,-131.58836,-9.75378053,3.30960354e-05,3.61482779e-05,-0.99205559
60.96,56.6276458,-126.050772,-9.75418575,3.4783559e-05,3.73479347e-05,-0.942163031
60.98,53.5453494,-120.724133,-9.75456511,3.65435476e-05,3.83804565e-05,-0.893501031
61,50.1773553,-115.602807,-9.75491948,3.83595621e-05,3.92495886e-05,-0.846069588
61.02,46.421246,-109.671753,-9.7552285,4.02235277e-05,3.99726258e-05,-0.79974183
61.04,42.3897867,-103.93591,-9.7555102,4.21292186e-05,4.05667181e-05,-0.75439088
61.06,38.1043986,-98.387277,-9.75576545,4.40644572e-05,4.10351177e-05,-0.71001674
61.08,33.5852282,-93.0169892,-9.75599509,4.60178841e-05,4.13808826e-05,-0.666619409
61.1,28.851202,-87.8154573,-9.75619989,4.7978944e-05,4.16068776e-05,-0.624198887
61.12,23.9970019,-81.9600967,-9.75636181,4.99517271e-05,4.17256003e-05,-0.582515185
61.14,18.9433779,-76.2511893,-9.75649762,5.19417523e-05,4.17492949e-05,-0.541328314
61.16,13.7073678,-70.6781446,-9.75660801,5.39415244e-05,4.16801661e-05,-0.500638272
61.18,8.30518392,-65.2298037,-9.75669365,5.59439785e-05,4.15202377e-05,-0.460445061
61.2,2.75226323,-59.8945276,-9.75675511,5.79424798e-05,4.12713554e-05,-0.42074868
61.22,-2.6292791,-54.0599232,-9.75677858,5.99477716e-05,4.09410275e-05,-0.381258076
61.24,-8.14205512,-48.3094443,-9.7567775,6.1971312e-05,4.053648e-05,-0.341682196
61.26,-13.7715899,-42.630903,-9.75675241,6.40079354e-05,4.00588736e-05,-0.302021041
61.28,-19.5037193,-37.0116019,-9.7567038,6.60525796e-05,3.95091972e-05,-0.26227461
61.3,-25.3245435,-31.4383909,-9.75663214,6.81002903e-05,3.88882651e-05,-0.222442903
61.32,-30.6749103,-25.5306415,-9.75652932,7.01655101e-05,3.82010617e-05,-0.182191016
61.34,-36.0893958,-19.6374989,-9.75640409,7.22626527e-05,3.74522423e-05,-0.141184043
61.36,-41.5536649,-13.7453295,-9.75625691,7.43866191e-05,3.66418521e-05,-0.099421984
61.38,-47.0531041,-7.83996434,-9.75608825,7.65320583e-05,3.57697378e-05,-0.0569048395
61.4,-52.5727651,-1.90675473,-9.75589857,7.86933626e-05,3.48355376e-05,-0.0136326092
61.42,-57.3292342,4.1766996,-9.75568639,8.08862358e-05,3.38454785e-05,0.0307828783
61.44,-62.0743512,10.3178566,-9.75545503,8.3125375e-05,3.28053554e-05,0.076729795
61.46,-66.7909397,16.5315967,-9.75520506,8.54028799e-05,3.17137983e-05,0.124208141
61.48,-71.4608214,22.8332461,-9.75493707,8.77100351e-05,3.05691589e-05,0.173217915
61.5,-76.0647288,29.2384797,-9.75465169,9.00372689e-05,2.93694917e-05,0.223759119
61.52,-79.6324853,35.5799191,-9.75435404,9.2396113e-05,2.81275839e-05,0.276252046
61.54,-83.0935899,42.0468208,-9.75404216,9.47955319e-05,2.68556307e-05,0.33111699
61.56,-86.4245013,48.6537423,-9.75371686,9.72201114e-05,2.55502695e-05,0.388353952
61.58,-89.5998154,55.4151613,-9.75337899,9.96525738e-05,2.42077246e-05,0.447962931
61.6,-92.592142,62.3452721,-9.75302943,0.000102073652,2.28237828e-05,0.509943927
61.62,-94.3112014,68.9513039,-9.75267869,0.000104476035,2.14231382e-05,0.57458929
61.64,-95.7975737,75.7280288,-9.75232046,0.000106847915,2.00298225e-05,0.642191371
61.66,-97.0185632,82.6843968,-9.75195576,0.0001091592,1.86378981e-05,0.71275017
61.68,-97.9389607,89.8278899,-9.75158554,0.000111376252,1.72408956e-05,0.786265686
61.7,-98.5209475,97.1641322,-9.75121071,0.000113461642,1.58318033e-05,0.862737919
61.72,-97.6583076,103.840011,-9.75084409,0.00011536008,1.44412292e-05,0.941807973
61.74,-96.4091983,110.669553,-9.75047668,0.000117013576,1.30997968e-05,1.02311695
61.76,-94.7353273,117.644529,-9.7501089,0.000118374426,1.17998137e-05,1.10666485
61.78,-92.5967041,124.753138,-9.7497409,0.000119390449,1.05332263e-05,1.19245168
61.8,-89.9517771,131.97952,-9.74937251,0.000120004746,9.29166754e-06,1.28047743
61.82,-85.832233,138.093065,-9.74901372,0.000120094252,8.06492152e-06,1.36871534
61.84,-81.2005533,144.220377,-9.74865465,0.000119554068,6.84570944e-06,1.45513867
61.86,-76.0348501,150.323514,-9.74829339,0.000118351294,5.6302073e-06,1.5397474
61.88,-70.3155135,156.361202,-9.74792759,0.00011645362,4.41511741e-06,1.62254153
61.9,-64.0256164,162.288899,-9.74755444,0.00011382938,3.19776554e-06,1.70352107
61.92,-56.5366476,166.546274,-9.7471767,0.000110379188,1.86941862e-06,1.77883093
61.94,-48.5903943,170.545045,-9.74678643,0.000106068203,3.29014435e-07,1.844616
61.96,-40.2184239,174.233176,-9.74637952,0.000100970925,-1.41287945e-06,1.90087629
61.98,-31.4582094,177.563178,-9.7459521,9.51727123e-05,-3.34414255e-06,1.9476118
62,-22.352742,180.493029,-9.74550064,8.87686182e-05,-5.45120592e-06,1.98482252
62.02,-12.7870879,181.30667,-9.74502463,8.1856368e-05,-7.80391157e-06,2.01032166
62.04,-3.12845544,181.645203,-9.74452338,7.45830074e-05,-1.04663047e-05,2.02192242
62.06,6.54975917,181.499107,-9.74399601,6.71295165e-05,-1.34143184e-05,2.0196248
62.08,16.1737834,180.870676,-9.74344273,5.96814259e-05,-1.66230925e-05,2.0034288
62.1,25.6708569,179.773961,-9.74286477,5.24254502e-05,-2.00673045e-05,1.97333442
62.12,34.6415038,176.580615,-9.74226829,4.55140816e-05,-2.36272979e-05,1.93180837
62.14,43.2397033,173.003876,-9.74165875,3.90493536e-05,-2.71879947e-05,1.88131736
62.16,51.4268678,169.087975,-9.74103983,3.31373828e-05,-3.07311151e-05,1.82186139
62.18,59.1700137,164.881826,-9.74041547,2.7878183e-05,-3.4238917e-05,1.75344046
62.2,66.4420471,160.438119,-9.73978971,2.33642467e-05,-3.76942814e-05,1.67605457
62.22,72.4809493,154.364106,-9.73917539,1.95795651e-05,-4.09807208e-05,1.59349723
62.24,77.9462161,148.200823,-9.73857391,1.64428638e-05,-4.39900442e-05,1.50956194
62.26,82.8579279,141.991173,-9.73798788,1.39414834e-05,-4.67184875e-05,1.42424871
62.28,87.2384769,135.774489,-9.73741947,1.20617376e-05,-4.91627755e-05,1.33755753
62.3,91.1121611,129.586548,-9.73687035,1.07888864e-05,-5.13200371e-05,1.24948841
62.32,93.5057583,122.322193,-9.73635456,1.00393898e-05,-5.31917627e-05,1.1619165
62.34,95.403605,115.185679,-9.73586602,9.70936493e-06,-5.47835866e-05,1.07671697
62.36,96.8476118,108.190887,-9.73540478,9.75497298e-06,-5.60992295e-05,0.993889827
62.38,97.8779538,101.347768,-9.73497057,1.01352607e-05,-5.71425347e-05,0.913435061
62.4,98.5329582,94.6628363,-9.7345629,1.08120695e-05,-5.79174195e-05,0.835352675
62.42,97.7521447,87.3447646,-9.73419418,1.17384008e-05,-5.84660884e-05,0.75992641
62.44,96.6450146,80.2201683,-9.7338553,1.28683919e-05,-5.88313014e-05,0.687440008
62.46,95.2486921,73.2824448,-9.73354535,1.41694978e-05,-5.90178621e-05,0.617893469
62.48,93.5977045,66.523281,-9.73326335,1.56115845e-05,-5.90305909e-05,0.551286792
62.5,91.724085,59.9330284,-9.7330083,1.71668219e-05,-5.88743154e-05,0.487619978
62.52,88.592348,53.0392094,-9.73278906,1.88257591e-05,-5.85819251e-05,0.426580233
62.54,85.2871834,46.3103135,-9.73259834,2.05831654e-05,-5.81855271e-05,0.367854766
62.56,81.8352875,39.7318786,-9.73243529,2.24201529e-05,-5.76887949e-05,0.311443577
62.58,78.2614338,33.2892302,-9.73229906,2.43190646e-05,-5.70954238e-05,0.257346664
62.6,74.5885954,26.967675,-9.73218887,2.626343e-05,-5.64091325e-05,0.20556403
62.62,69.8980037,20.598772,-9.7321083,2.82608399e-05,-5.56476983e-05,0.155675007
62.64,65.1484102,14.3282161,-9.73205467,3.03218447e-05,-5.48278774e-05,0.10725893
62.66,60.3586532,8.14035843,-9.73202738,3.24356203e-05,-5.39518997e-05,0.0603157995
62.68,55.5465412,2.01992001,-9.73202585,3.45917993e-05,-5.30220284e-05,0.0148456151
62.7,50.7289375,-4.04791653,-9.73204951,3.67804673e-05,-5.20405632e-05,-0.0291516231
62.72,45.1684071,-9.9516027,-9.73209571,3.9013985e-05,-5.10161208e-05,-0.0720602631
62.74,39.6333893,-15.8328288,-9.7321674,4.13062732e-05,-4.99563741e-05,-0.114264653
62.76,34.1386592,-21.7061404,-9.73226414,4.36500879e-05,-4.88622617e-05,-0.155764792
62.78,28.6987036,-27.5856034,-9.73238545,4.60381835e-05,-4.77347585e-05,-0.196560682
62.8,23.3277767,-33.4847491,-9.73253089,4.84633199e-05,-4.65748796e-05,-0.236652321
62.82,17.5075458,-39.0371347,-9.73269141,5.09374856e-05,-4.53878418e-05,-0.276371185
62.84,11.7805041,-44.6406323,-9.73287553,5.3473182e-05,-4.41780248e-05,-0.316048749
62.86,6.16058244,-50.3082865,-9.73308278,5.6063674e-05,-4.29452468e-05,-0.355685013
62.88,0.662014336,-56.0526912,-9.73331266,5.87018625e-05,-4.16893649e-05,-0.395279976
62.9,-4.70061749,-61.8859315,-9.73356463,6.13802859e-05,-4.04102812e-05,-0.43483364
62.92,-10.2135369,-67.2086664,-9.73382406,6.41077682e-05,-3.91138117e-05,-0.474634085
62.94,-15.5713235,-72.6488496,-9.73410408,6.68927205e-05,-3.78050185e-05,-0.514969392
62.96,-20.7583487,-78.2180038,-9.73440409,6.97262137e-05,-3.64827428e-05,-0.555839561
62.98,-25.7581748,-83.9271634,-9.73472342,7.25985352e-05,-3.5145877e-05,-0.597244593
63,-30.5535038,-89.7867827,-9.73506137,7.54991691e-05,-3.37933746e-05,-0.639184487
63.02,-35.2086708,-94.9817287,-9.73539917,7.84299757e-05,-3.24341941e-05,-0.681894171
63.04,-39.6442012,-100.348781,-9.73575309,8.13913908e-05,-3.10766588e-05,-0.725608572
63.06,-43.8408696,-105.897332,-9.73612234,8.43691685e-05,-2.97188758e-05,-0.770327691
63.08,-47.7782036,-111.636021,-9.73650608,8.73477183e-05,-2.83590365e-05,-0.816051528
63.1,-51.4344288,-117.572588,-9.73690342,9.03100562e-05,-2.69954347e-05,-0.862780082
63.12,-54.6849576,-122.687921,-9.73729371,9.32438707e-05,-2.56401061e-05,-0.910627477
63.14,-57.6445271,-128.010098,-9.73769446,9.61345732e-05,-2.43047712e-05,-0.959707836
63.16,-60.2896245,-133.544351,-9.73810484,9.89592757e-05,-2.29874431e-05,-1.01002116
63.18,-62.5952383,-139.294559,-9.73852402,0.000101693147,-2.16862965e-05,-1.06156745
63.2,-64.534826,-145.263036,-9.73895118,0.00010430934,-2.03996971e-05,-1.1143467
63.22,-65.8510292,-150.23456,-9.73936673,0.000106770853,-1.913551e-05,-1.16818124
63.24,-66.8028535,-155.412592,-9.73978744,0.000109039423,-1.79020874e-05,-1.2228934
63.26,-67.3648116,-160.79433,-9.74021296,0.000111083337,-1.66988933e-05,-1.27848318
63.28,-67.5101809,-166.374803,-9.74064301,0.000112868939,-1.55256985e-05,-1.33495057
63.3,-67.211054,-172.146638,-9.74107753,0.00011436059,-1.43826264e-05,-1.39229557
63.32,-66.1568802,-176.707562,-9.74150138,0.000115492566,-1.32527105e-05,-1.44978097
63.34,-64.6871957,-181.419527,-9.74192888,0.000116205187,-1.21209591e-05,-1.50666953
63.36,-62.7826693,-186.267754,-9.74236096,0.000116470405,-1.09910943e-05,-1.56296126
63.38,-60.4238861,-191.235023,-9.74279881,0.000116260248,-9.8673288e-06,-1.61865616
63.4,-57.591524,-196.301592,-9.74324389,0.000115546865,-8.7544067e-06,-1.67375422
63.42,-54.0201066,-199.900455,-9.74368822,0.000114264577,-7.58751536e-06,-1.72685045
63.44,-50.0577404,-203.533014,-9.74414206,0.000112370226,-6.30534594e-06,-1.77653984
63.46,-45.7045954,-207.17503,-9.74460794,0.000109873162,-4.9186804e-06,-1.82282239
63.48,-40.9623285,-210.801483,-9.74508853,0.00010678704,-3.43876292e-06,-1.86569811
63.5,-35.83424,-214.386789,-9.74558658,0.000103129676,-1.87726473e-06,-1.90516699
63.52,-30.1958134,-216.251832,-9.74610033,9.89039067e-05,-1.51692811e-07,-1.93977581
63.54,-24.3259344,-218.014739,-9.74663413,9.41449848e-05,1.81751681e-06,-1.96807134
63.56,-18.2499871,-219.657308,-9.74719029,8.89271509e-05,4.01403963e-06,-1.99005358
63.58,-11.9948341,-221.16378,-9.7477708,8.33302727e-05,6.42171107e-06,-2.00572253
63.6,-5.58870484,-222.521101,-9.74837721,7.74389e-05,9.02468182e-06,-2.01507819
63.62,0.900980484,-222.022666,-9.74900816,7.13421352e-05,1.18279112e-05,-2.01784062
63.64,7.34243406,-221.363832,-9.74966159,6.5137675e-05,1.48370474e-05,-2.01372987
63.66,13.703018,-220.549419,-9.75033697,5.89269519e-05,1.80382904e-05,-2.00274595
63.68,19.9507738,-219.587629,-9.75103329,5.28117996e-05,2.14188753e-05,-1.98488885
63.7,26.0546099,-218.489905,-9.75174898,4.68931682e-05,2.4967221e-05,-1.96015858
63.72,31.7782308,-215.605465,-9.75247733,4.12491566e-05,2.85933039e-05,-1.92973198
63.74,37.1820701,-212.633388,-9.75321427,3.59313721e-05,3.22108088e-05,-1.89478592
63.76,42.2532504,-209.597277,-9.75395711,3.09974001e-05,3.5815523e-05,-1.85532039
63.78,46.9807487,-206.521324,-9.7547031,2.65014667e-05,3.94043706e-05,-1.81133539
63.8,51.3553162,-203.430018,-9.75544942,2.24938759e-05,4.29754304e-05,-1.76283092
63.82,55.0436463,-198.778718,-9.75618321,1.89731807e-05,4.64411873e-05,-1.71134841
63.84,58.2721624,-194.180977,-9.7569053,1.59081367e-05,4.97173693e-05,-1.65842927
63.86,61.0538373,-189.659998,-9.75761363,1.32998453e-05,5.28081718e-05,-1.60407352
63.88,63.4023296,-185.236857,-9.75830641,1.11477421e-05,5.57182627e-05,-1.54828115
63.9,65.3317855,-180.930493,-9.75898209,9.44956082e-06,5.84527339e-05,-1.49105215
63.92,66.491286,-175.328582,-9.75962362,8.16151944e-06,6.09827622e-05,-1.43336618
63.94,67.1874935,-169.893948,-9.76023967,7.22637118e-06,6.32808471e-05,-1.37620288
63.96,67.4468468,-164.638205,-9.76082985,6.62080516e-06,6.53542679e-05,-1.31956225
63.98,67.2949339,-159.570371,-9.761394,6.32212503e-06,6.72101631e-05,-1.26344429
64,66.7563962,-154.697071,-9.76193215,6.30827011e-06,6.88555e-05,-1.207849
64.02,65.5367177,-148.758145,-9.76242485,6.54187148e-06,7.0300142e-05,-1.15311558
64.04,63.9217447,-143.03471,-9.76288702,6.98358885e-06,7.15540759e-05,-1.09958323
64.06,61.9391577,-137.527281,-9.76331932,7.60985336e-06,7.26240268e-05,-1.04725196
64.08,59.6151361,-132.234512,-9.76372245,8.39836907e-06,7.35163376e-05,-0.996121765
64.1,56.9743712,-127.153426,-9.76409716,9.32810182e-06,7.42369681e-05,-0.946192645
64.12,53.8458912,-121.193636,-9.76442345,1.03816664e-05,7.48051131e-05,-0.897425523
64.14,50.4076351,-115.442705,-9.76471924,1.15433885e-05,7.52397395e-05,-0.849781324
64.16,46.6831144,-109.894361,-9.76498544,1.27965253e-05,7.55458865e-05,-0.803260046
64.18,42.6944217,-104.541244,-9.76522292,1.4125373e-05,7.57282115e-05,-0.757861691
64.2,38.4622832,-99.3750734,-9.76543251,1.55152529e-05,7.57910003e-05,-0.713586258
64.22,33.9945917,-93.4912222,-9.76559565,1.69642371e-05,7.57497931e-05,-0.670228556
64.24,29.2970788,-87.7762839,-9.76573024,1.84723295e-05,7.56199109e-05,-0.627583392
64.26,24.3884332,-82.2205486,-9.76583706,2.0028987e-05,7.54048017e-05,-0.585650768
64.28,19.28632,-76.8136513,-9.76591683,2.16243034e-05,7.5107605e-05,-0.544430682
64.3,14.0074343,-71.5446804,-9.76597022,2.32490062e-05,7.47311615e-05,-0.503923135
64.32,8.77690276,-65.7114522,-9.76598215,2.49103146e-05,7.42853075e-05,-0.463855252
64.34,3.38736531,-59.9894217,-9.76596807,2.66167601e-05,7.37797353e-05,-0.423954158
64.36,-2.1459028,-54.3670172,-9.76592857,2.83617214e-05,7.32166624e-05,-0.384219852
64.38,-7.80815755,-48.8321524,-9.76586419,3.01388626e-05,7.25980575e-05,-0.344652335
64.4,-13.5851396,-43.3722939,-9.76577544,3.194214e-05,7.19256424e-05,-0.305251607
64.42,-19.0160575,-37.5074952,-9.76565238,3.37841089e-05,7.1205527e-05,-0.265702005
64.44,-24.5394316,-31.6868147,-9.76550631,3.56779398e-05,7.04437176e-05,-0.225687866
64.46,-30.1411958,-25.8972212,-9.7653377,3.76187005e-05,6.96414219e-05,-0.185209189
64.48,-35.8072633,-20.1251582,-9.76514702,3.96014195e-05,6.87996057e-05,-0.144265975
64.5,-41.5234767,-14.3565957,-9.76493471,4.16210912e-05,6.79189857e-05,-0.102858224
64.52,-46.5966315,-8.35818346,-9.76469709,4.36933463e-05,6.70053145e-05,-0.0606205463
64.54,-51.6915371,-2.33215003,-9.76444028,4.58336362e-05,6.60642139e-05,-0.0171875519
64.56,-56.7926018,3.73593915,-9.76416481,4.80363205e-05,6.50957931e-05,0.0274407592
64.58,-61.8835528,9.86103244,-9.76387118,5.02952912e-05,6.40998509e-05,0.0732643869
64.6,-66.9473639,16.0585189,-9.76355993,5.2603957e-05,6.30758547e-05,0.120283331
64.62,-71.0852502,22.2856858,-9.76323401,5.49775505e-05,6.20338186e-05,0.168912274
64.64,-75.1593159,28.6114753,-9.76289411,5.74299171e-05,6.09834923e-05,0.219565897
64.66,-79.1491077,35.0509402,-9.76254093,5.99511322e-05,5.9923347e-05,0.272244201
