Time [s],Latitude [deg],Longitude [deg],Altitude [m],Vel N [m/s],Vel E [m/s],Vel D [m/s],Roll [deg],Pitch [deg],Yaw [deg]
54.6,-0.00481817674066348,-0.00036238282504522,0.0225285476254661,64.4997504040776,112.047692127603,0.00613265689466402,-0.00483178522314075,-0.00271781172601371,60.0733108891367
54.8,-0.00467637675267203,-0.000165314845745493,0.0211283951513747,89.9980242201974,106.751190818739,0.00765348215198003,-0.00467929782671361,-0.00314061680322887,49.866987126704
55,-0.00450179742351654,1.97904135363604e-05,0.0195560803765933,100.340732079143,99.1144862206866,0.00784965554572636,-0.00450184092552133,-0.00318885387591412,44.647751371209
55.2,-0.00432323437503887,0.000190902634161274,0.0180705248067707,94.4532890451329,91.5979252116189,0.00682174891196041,-0.00432744713017575,-0.00297063785733734,44.120739660319
55.4,-0.00416894754902545,0.000350443184937902,0.01689012499271,73.9936826751536,86.5944381663735,0.00485427293510554,-0.00418365081638357,-0.0024418306300419,49.4865949024928
55.6,-0.00406191006191022,0.000504629549957895,0.0161680774299371,43.0634831410282,85.8481446670338,0.00229682685469612,-0.00409313618159457,-0.00137019566957016,63.3605620203199
55.8,-0.0040159762569084,0.000661884904636015,0.0159882391967356,7.49580050848694,90.0145384546712,-0.000514458616022395,-0.00407015442513026,0.000326332120638472,85.2397787850344
56,-0.00403362958272429,0.000830661004831827,0.0163700719776823,-26.1532055389367,98.4598354317036,-0.00326863673650379,-0.00411827212243481,0.00183833885003941,104.875579676215
56.2,-0.00410569041498491,0.00101715568666615,0.0172708056453978,-51.7304681915324,109.347440017341,-0.0056481063921936,-0.0042298107536555,0.00267522453985312,115.318058015536
56.4,-0.00421301728153418,0.00122343919863784,0.0185813270331822,-64.5311749606856,119.999473627125,-0.007307397152573,-0.0043870625263504,0.00307289593884514,118.26968170969
56.6,-0.00432988476778912,0.00144642838377587,0.0201230632798549,-62.0802780332474,127.463028079117,-0.00790924910806012,-0.00456509112236076,0.00319632832166379,115.968183407662
56.8,-0.00442843058340276,0.00167797838059189,0.0216587012654554,-44.5163380964227,129.1661128263,-0.00722348945303963,-0.00473567400986685,0.00302934561870691,109.016209493726
57,-0.0044833845939369,0.00190613128252739,0.0229256478663186,-14.5159649593783,123.526402174323,-0.00524538101344163,-0.00487176290027923,0.00241636057033496,96.7022636841483
57.2,-0.00447625521247102,0.00211731616797834,0.0236894386306893,23.2203020823192,110.381634200147,-0.00226496300809487,-0.00495175606437011,0.00115049324662748,78.1202575147146
57.4,-0.00439825844152699,0.00229908492148853,0.0238013624847566,62.822049140398,91.1431885604607,0.00116521108202505,-0.0049629092450824,-0.00060310618491715,55.4227617811699
57.6,-0.00425151028376709,0.00244283700089868,0.0232387215150609,98.2854468685026,68.6279177729118,0.00436707159943239,-0.00490334499497225,-0.0020873115586801,34.9247121089224
57.8,-0.00404831987666469,0.00254596251421337,0.0221111810386555,124.505024160608,46.5874209058436,0.00672695860906458,-0.00478234447288313,-0.00289934503981876,20.514896814758
58,-0.00380876005180127,0.00261292450576577,0.0206305125175872,138.118421023367,29.016054458444,0.00785822566754746,-0.00461887731523777,-0.00319019624931067,11.8642233697289
58.2,-0.00355699230859353,0.00265499324754471,0.019056353493639,138.019451687102,19.3666685494186,0.00767099702792962,-0.00443860143527719,-0.00315355367738166,7.98750186625634
58.4,-0.00331703079191853,0.00268860233773417,0.0176391434723917,125.45795081104,19.8265412165742,0.00633279107616147,-0.00426980975537132,-0.0028566896650583,8.98037564609071
58.6,-0.00310870903105274,0.00273256953765731,0.0165789989899725,103.721470107845,30.800028629431,0.00415871209013119,-0.00413896220227306,-0.00220222994466599,16.5387554720808
58.8,-0.00294455240326767,0.00280466114254105,0.0160079414355537,77.4696209135119,50.7094819862315,0.00149907105520697,-0.00406651115109205,-0.000927638143476136,33.2076543721968
59,-0.00282807295219473,0.00291812983629302,0.0159899371440094,51.8527977701982,76.1680982990573,-0.00131990360090839,-0.00406367789603627,0.000820736101161336,55.754222097412
59.2,-0.00275372858288599,0.00307889028485644,0.0165260636859273,31.5822307325211,102.508246833694,-0.00399056887538762,-0.00413068837133248,0.00213160631379531,72.8762205996852
59.4,-0.00270847855246887,0.00328390389109113,0.0175547757433874,20.1218435070286,124.579711149943,-0.00618908094975623,-0.00425674536224772,0.00281001843992867,80.8249491944003
59.6,-0.0026745797589918,0.00352113817652736,0.0189469864079801,19.1443045465762,137.677549693214,-0.0075673760200381,-0.00442174069788745,0.00311922186921208,82.0836827073712
59.8,-0.00263305621546796,0.00377118327955094,0.0205056634432484,28.3399263543829,138.429758442892,-0.00780901099965092,-0.00459943561305491,0.00316645764299944,78.4300375627199
60,-0.00256717457895148,0.00401029979359467,0.0219826251775984,45.5983666535775,125.476859496023,-0.00673942933586602,-0.00476160577229871,0.00289232700840641,70.0288247827994
60.2,-0.00246528696073318,0.00421439638614876,0.0231185555116863,67.5126915767344,99.809303001756,-0.00443658871303398,-0.0048824969485251,0.00210955367730185,55.9249182004137
60.4,-0.00232254928803675,0.00436324527487599,0.0236994251495297,90.0966053447061,64.6884777781749,-0.00127405351129539,-0.00494288829507124,0.000658146362179789,35.6779757318088
60.6,-0.00214125780901766,0.00444417665229939,0.023610988395651,109.569385634969,25.1524425884734,0.00214386479024142,-0.00493312186107348,-0.00109264530839863,12.928666889919
60.8,-0.00192982071448234,0.00445456508416237,0.0228701923689575,123.055640688804,-12.815618753024,0.00514110000780477,-0.00485462227044217,-0.00238086420125625,-5.94562992612527
61,-0.0017006425939905,0.00440262155837461,0.0216204003826154,129.069135375363,-43.3141126688211,0.00715927280185724,-0.0047196675134005,-0.00301297679157424,-18.5511584771033
61.2,-0.00146739678506604,0.00430629978621309,0.020092469277657,127.69664593525,-61.5636941505352,0.00789749917257154,-0.00454944733651505,-0.00319191833590063,-25.7391313964335
61.4,-0.00124225827045401,0.00419046194225062,0.0185476649089976,120.459483200634,-64.7742017838689,0.00734915592079233,-0.00437071813400875,-0.00307870083149171,-28.26807716168
61.6,-0.00103365147474153,0.0040827660587516,0.0172239875940394,109.894640265522,-52.6781582897049,0.00573629256611241,-0.00421158093697332,-0.00269689527428584,-25.6107986192842
61.8,-0.000844939904978061,0.00400897623494642,0.0163018656973837,98.9518473592047,-27.6288081887569,0.0033924243946899,-0.00409704934929977,-0.00189194022898118,-15.6005135100979
62,-0.00067427609958473,0.00398851274975107,0.0158926976513075,90.3366875165726,5.76216565071105,0.000661992880282014,-0.00404510592561346,-0.000419015511325828,3.64969235686165
62.2,-0.00051558423645918,0.0040310292275817,0.016041721726278,85.9370428706565,41.3894064002463,-0.00213862388471853,-0.00406386803097071,0.00128462956853736,25.7166170381214
62.4,-0.000360414103643563,0.00413463188298877,0.0167323861003449,86.4495523851697,72.6901755880084,-0.00470173339903113,-0.00415031066822988,0.00238506253997901,40.0584398629107
62.6,-0.000200230755502769,0.0042860713332944,0.0178845425919321,91.2789941991974,93.7711646448746,-0.00669565965792174,-0.00429074578776164,0.00293158274257708,45.7715865650498
62.8,-2.86233583477678e-05,0.00446289109718848,0.0193494611371846,98.7256234837392,100.427139819488,-0.00777316469049083,-0.00446298289705765,0.00316252022758786,45.4895103194934
63,0.000157055411667286,0.00463717090465177,0.0209131454997386,106.415281454514,90.8708589970447,-0.00764623160559097,-0.00463982972013279,0.00313072272409105,40.4949009283524
63.2,0.000354978423891226,0.00478021981016599,0.0223196177986447,111.876701016348,66.0444903494637,-0.00620326662586024,-0.00479338202517913,0.00273576697896135,30.554748756039
63.4,0.000559216609351472,0.00486740511209007,0.0233168974330196,113.139999749863,29.4570853347306,-0.00360671129529067,-0.00489942401618315,0.00176756543096863,14.5935135817627
63.6,0.000761113920416093,0.00488227889628858,0.0237149985767605,109.225976269876,-13.4229535521241,-0.000307157143964787,-0.00494124896407065,0.000159919860781554,-7.00604098311995
63.8,0.000951364425299407,0.00481928903213304,0.0234357242100043,100.418388139511,-56.1123362537819,0.00305235545631888,-0.00491229483327949,-0.00152032927631759,-29.1958243201907
64,0.00112233407732063,0.0046846129663735,0.0225344348742661,88.2563647768737,-92.2266782840978,0.00581182717239415,-0.00481718097357537,-0.00260860822292389,-46.2602043905748
64.2,0.0012701076236728,0.00449498509705805,0.0211845765309542,75.2424635941606,-116.566843256945,0.00747699396785606,-0.00467098102882748,-0.00308775386300194,-57.1582547762964
64.4,0.00139578792742375,0.00427474176334724,0.0196315588511404,64.3218492168692,-125.987388514863,0.00783275654313798,-0.00449684784131809,-0.00317257858174821,-62.9537809669111
64.6,0.00150572246421257,0.00405161837685739,0.0181345945377865,58.2374957134183,-119.89716596069,0.00694794729601256,-0.004322361786966,-0.00298657121271079,-64.0928233266609
64.8,0.00161055117498471,0.00385204552256963,0.0169175024601097,58.8950198199759,-100.309207735571,0.00508837115657457,-0.00417518018678845,-0.00250636040064613,-59.5813249984545
65,0.00172321747973462,0.00369676778681138,0.0161412450777414,66.8726276898812,-71.438289084615,0.00259800436609225,-0.00407867258789636,-0.0015211938362171,-46.8906546219244
65.2,0.00185630995196422,0.00359753834486834,0.0158978069678264,81.1858660819109,-38.9251177006568,-0.000186253290308969,-0.00404823029378796,0.000118526372139469,-25.6157066138453
65.4,0.00201925931227312,0.00355543861932713,0.0162146507062747,99.3680868901736,-8.83132331391496,-0.00295398209584619,-0.00408883261281204,0.00169658300291344,-5.07880950773745
65.6,0.00221597028225848,0.00356107425536129,0.0170575205208396,117.865085421584,13.4123550828496,-0.00539215840765905,-0.00419425486668932,0.00260439160382442,6.49199775300717
65.8,0.00244340648876858,0.0035965615557278,0.0183268332735716,132.678449727736,23.9176484880124,-0.00715949209370592,-0.00434804437479433,0.00304270725327427,10.2188337304405
66,0.00269147795558849,0.00363890398665751,0.0198536150628366,140.139460047389,20.9523496230978,-0.00791377410894256,-0.00452611041806301,0.00319996558803006,8.50334606360362
66.2,0.00294433523861326,0.00366412291968847,0.0214076273151493,137.664624852934,5.15545809632086,-0.00740405388063436,-0.0047005219709446,0.00307939585181723,2.14469053306042
66.4,0.00318289837386844,0.00365139150128071,0.0227276386410453,124.341745638448,-20.6722543840241,-0.00559002162005129,-0.00484391388329498,0.00254096456859197,-9.43928954521436
66.6,0.0033881960867809,0.00358644375869245,0.0235727163517,101.222914263244,-52.1509923460632,-0.00272143048132989,-0.00493380698729444,0.00136936790495659,-27.2579472605512
66.8,0.00354491154088014,0.00346368528112052,0.0237804012042347,71.2534352859113,-84.1605562159871,0.000679256930681049,-0.00495615910661565,-0.000352930350861349,-49.7475154151563
67,0.00364446259752908,0.0032866856062386,0.0233103222832071,38.8337286780436,-111.774412248197,0.00394163903636979,-0.00490758694646999,-0.00190858275284409,-70.8412646180437
67.2,0.00368700384028503,0.00306703662093442,0.0222555396270466,9.08200548023391,-131.11645818962,0.00643421896158891,-0.0047959055702548,-0.00280492920682944,-86.0376388322819
67.4,0.00368191696300708,0.00282185843168472,0.0208167676417515,-13.0746601234983,-139.98764155624,0.00773469048713515,-0.00463890044357221,-0.00315202639656355,-95.3358702835593
67.6,0.00364662470522057,0.00257046947941172,0.0192503288624623,-23.8160744900306,-138.157285865329,0.00771396038455663,-0.00446152267042906,-0.00315258988551313,-99.7807367673247
67.8,0.00360387266107628,0.002330869201216,0.017810394199545,-21.1798517030808,-127.279884893422,0.00651011743224217,-0.00429195162546721,-0.00289081680468771,-99.4476653857232
68,0.00357791540823485,0.00211668777011002,0.016705126799919,-5.50138237208437,-110.469420779516,0.00442463224050993,-0.00415714390908158,-0.00229202772489951,-92.8509772320659
68.2,0.00359026281924287,0.00193514096652453,0.016075939516637,20.549571226871,-91.626373532753,0.00180696708743611,-0.00407857295175397,-0.00110254360990392,-77.3591210039354
68.4,0.00365574596113157,0.00178631476595342,0.0159957610896334,52.3556344023491,-74.6557675792241,-0.00101299257043053,-0.0040688326058884,0.000636514518733678,-54.9582550009991
68.6,0.00377962740078878,0.00166383725051473,0.0164740737181181,84.104005524137,-62.730124392464,-0.00372643653896887,-0.00412964134922427,0.00203493835609812,-36.7179208882312
68.8,0.00395631123185224,0.00155672757894656,0.0174578689473136,109.777246557093,-57.7367728165177,-0.00601148165492305,-0.00425156430870817,0.00277690711300835,-27.7418931393219
69,0.00416993223640704,0.00145199446896903,0.0188268323626251,124.209012023071,-60.0081085506264,-0.00751908300932769,-0.00441549799044051,0.00312306641444233,-25.7862110224911
69.2,0.00439677015239374,0.00133743045863576,0.0203915169243323,124.015354201211,-68.3746111118246,-0.00792066579658979,-0.00459568359748411,0.00320460214581559,-28.8697007006518
69.4,0.00460910441015175,0.00120403503010007,0.0219073935876053,108.231112952397,-80.5155443545374,-0.00701456491765384,-0.00476377410739651,0.00297938573955286,-36.6463837186842
69.6,0.00477985771979618,0.00104759891999015,0.0231122075521076,78.5313599392077,-93.5240807905254,-0.00484142119888986,-0.00489331209857828,0.00227143061982509,-49.9801113209374
69.8,0.00488722344221985,0.000869171041077104,0.0237814963594877,38.9910396915119,-104.563374221459,-0.00173964762078072,-0.00496391083445718,0.000893167618101083,-69.549823672869
70,0.00491846139862533,0.000674368619331032,0.0237849661086984,-4.58135225122852,-111.47543958676,0.00170533927020067,-0.00496447733320383,-0.000875765394122294,-92.3533839934641
70.2,0.00487218333783699,0.000471731471313596,0.0231221476485666,-45.6230684786463,-113.218036187802,0.00481174124735873,-0.00489496688805106,-0.00225857673987542,-111.947780336015
70.4,0.00475870947244061,0.0002705144700773,0.0219225175583081,-77.93899067969,-110.042992523009,0.00699278793983638,-0.00476639208869559,-0.00297117969265496,-125.308394925869
70.6,0.00459841527661792,7.84199691270006e-05,0.0204100937632321,-96.7686756617203,-103.384570640766,0.00790791182406281,-0.00459908384798787,-0.00319962947655664,-133.106826116077
70.8,0.00441834256793183,-0.000100226336602851,0.0188471261400537,-99.6096462993447,-95.4872803609341,0.00751432661570561,-0.00441947918477794,-0.00312018497879166,-136.21047026284
71,0.0042476567702552,-0.000265456014844656,0.0174785165223927,-86.6506532715349,-88.8567194872951,0.00601221742518021,-0.00425594345061234,-0.00277550898144893,-134.279850040931
71.2,0.00411273744559533,-0.000421581220945682,0.0164942830905269,-60.7377905414927,-85.6536358082712,0.00372957001913932,-0.00413428831395917,-0.00203507208867725,-125.340808443971
71.4,0.00403275447303292,-0.000576077535870189,0.0160153557122357,-26.879500811534,-87.1631316700125,0.00101553213111671,-0.00407369289612535,-0.000637906092396463,-107.138796740566
71.6,0.0040164957912744,-0.000737670177780539,0.0160953027288493,8.62143549864012,-93.4554120912129,-0.00180758916201107,-0.00408367423165224,0.00110351365737766,-84.7292760444089
71.8,0.00406099010167713,-0.000914044092259194,0.0167251068720768,39.2547631280213,-103.314823778444,-0.00443047483590675,-0.00416258538668091,0.00229682623268366,-69.1955689746608
72,0.00415214970149872,-0.00110968780572583,0.0178321896827675,59.4161641651563,-114.458104663162,-0.00652260210563327,-0.00429787779522423,0.00289791166040776,-62.565794495475
72.2,0.00426730226393943,-0.00132436374145969,0.0192753345495129,65.3515219297834,-124.002001740311,-0.00773352692331741,-0.00446808772968038,0.00316117543298962,-62.2098773305072
72.4,0.00437915013528401,-0.00155257615786779,0.0208463255722637,55.7681202836299,-129.087020658721,-0.00776033430278034,-0.00464622943806425,0.00316199242677787,-66.6347101779681
72.6,0.00446045069662885,-0.00178420540923305,0.0222906218653658,32.0098221938837,-127.528970331019,-0.00646323545294791,-0.00480406171104374,0.00281641649349813,-75.9098223905037
72.8,0.00448859476330292,-0.00200623400964993,0.0233512094759814,-2.22788358351453,-118.360533127977,-0.00396990604043923,-0.00491654937461313,0.00192140548417143,-91.0783430181078
73,0.00444929141086391,-0.00220525503093293,0.0238264778982681,-41.5848280978932,-102.143653391628,-0.00070214224855647,-0.00496581748121586,0.000364782588012406,-112.152271339845
73.2,0.0043387394999577,-0.00237027489910897,0.0236224970188317,-79.9962798581536,-80.9768641025719,0.00270780138085058,-0.00494397245187461,-0.00136299088511059,-134.650981260897
73.4,0.00416394556682124,-0.00249523844238482,0.0227790335539313,-111.751012147789,-58.1815523607572,0.00558764168314951,-0.00485434418164604,-0.00254106895353151,-152.496911071558
73.6,0.00394118256667512,-0.00258073373452231,0.0214583870803119,-132.458090712371,-37.7159651680741,0.00741252948174065,-0.00471095602987673,-0.00308377312007428,-164.106287464694
73.8,0.00369291276609566,-0.00263447519196536,0.0199017864077122,-139.753612753077,-23.4226668415196,0.00793062718275905,-0.00453630506892964,-0.00320665048277399,-170.485670333097
74,0.00344376149065276,-0.00267039064256017,0.0183710987766668,-133.629264063677,-18.2526902632588,0.00718107868073048,-0.00435780672049656,-0.00305068012719135,-172.221988194186
74.2,0.00321628000555431,-0.00270640909835894,0.0170973083382375,-116.335586054457,-23.6198824633174,0.00541475755180443,-0.00420346365986548,-0.00261346912219889,-168.523109191674
74.4,0.00302725041393885,-0.00276130845642462,0.0162500733779991,-91.8908587532055,-39.0192305829939,0.00297460843188446,-0.00409744670477446,-0.00170719299662456,-156.992669759457
74.6,0.00288516359414172,-0.00285118439526009,0.0159294729133213,-65.2970330584809,-61.9963704041109,0.000202973737600587,-0.00405628164914193,-0.000129159285105736,-136.485321851022
74.8,0.00278926846393175,-0.0029862018975415,0.0161700440664746,-41.6143403046411,-88.4904255998753,-0.00258617146850071,-0.00408624763592534,0.00151529980560892,-115.186166426752
75,0.00273029277985085,-0.00316826644119359,0.0169444508690586,-25.0672270451539,-113.500957683525,-0.0050817077532983,-0.00418239292737599,0.00250490494569524,-102.454123493356
75.2,0.00269262887567126,-0.00339010383040643,0.0181607115574269,-18.3428602833131,-131.965751737336,-0.0069461850340069,-0.00432932486548649,0.00298711834004742,-97.9132468047078
75.4,0.00265751917098771,-0.00363599061520077,0.0196577483184351,-22.2024921859008,-139.691920158411,-0.00783504417059078,-0.00450364692135554,0.00317376998020489,-99.0309929418503
75.6,0.00260661256872823,-0.00388407539621966,0.0212115059488406,-35.4638133382652,-134.167326965724,-0.00748180052664793,-0.00467765650050023,0.00308899299171196,-104.806097913017
75.8,0.00252522176691479,-0.00410993085548701,0.0225624010670174,-55.3412294697327,-115.096249911991,-0.00581698609586567,-0.0048237201599558,0.00260973470557253,-115.679441427927
76,0.00240469707347838,-0.0042907339958084,0.0234645506304687,-78.0643974671623,-84.5500388818838,-0.0030553820965622,-0.00491863458521773,0.00152124414701983,-132.71605127865
76.2,0.00224352456825481,-0.00440933499333188,0.0237440233489874,-99.6458362084257,-46.6921032895781,0.000308517597815694,-0.00494728582168513,-0.0001606351010431,-154.893124220211
76.4,0.00204701570838,-0.00445747161373077,0.0233450809686478,-116.644972653412,-7.11441649355765,0.0036139098470187,-0.00490503072836228,-0.00177185274376252,-176.509736388377
76.6,0.00182573025260803,-0.0044375201333537,0.022345741852051,-126.782428089098,28.1045549913906,0.00621660175485772,-0.00479842429424981,-0.00274283629498309,167.501047864014
76.8,0.00159301151438089,-0.00436242330662134,0.0209360509088124,-129.292726619387,53.4566936220342,0.00766488444193669,-0.00464418162142897,-0.00313896107812767,157.537119049086
77,0.00136216780316425,-0.00425375732406832,0.0193682299974697,-124.958619358415,64.9873412650285,0.0077956001525763,-0.00446653696608211,-0.00317119627883141,152.522370967867
77.2,0.00114387880686637,-0.00413823500098864,0.0178985868818821,-115.834719518159,61.0257413200267,0.00672021121323496,-0.00429341910041582,-0.00294087826286427,152.218185566395
77.4,0.000944334938364391,-0.00404323021576141,0.0167414202496921,-104.729354633369,42.5264597814622,0.00472711704823325,-0.00415204511583189,-0.00239612241567645,157.899869080196
77.6,0.000764448364186411,-0.00399209535488388,0.0160456571097707,-94.5595423130234,12.9536331314541,0.00216417382291922,-0.00406462866110213,-0.0012991885438927,172.199650833837
77.8,0.000600242609990367,-0.00400009360805648,0.0158915223115728,-87.7160297809667,-22.2785263741,-0.000636439415771406,-0.00404487823606652,0.000402926866952229,-165.749084036004
78,0.000444281004762534,-0.00407167048363335,0.0162955803377956,-85.569481488016,-56.715407919324,-0.00336690693823982,-0.00409583765310289,0.00187913813533172,-146.463603367829
78.2,0.000287782601863234,-0.0041995599304858,0.0172126294934716,-88.2167737632195,-83.9643253682147,-0.00571117047610414,-0.00420940877481273,0.00268685893284685,-136.414776801535
78.4,0.00012293967379,-0.00436590022675461,0.0185313944369571,-94.514752006239,-98.7959638612025,-0.00732538613918621,-0.0043676307764749,0.00306976932994274,-133.731289794231
78.6,-5.508049273669e-05,-0.00454518057914013,0.0200717028321736,-102.388306373636,-98.0501950107774,-0.00787659135244212,-0.00454551430679294,0.00318341386852352,-136.239864953877
78.8,-0.000246889899308877,-0.00470851497353564,0.0215958807277514,-109.342486991827,-81.185442036737,-0.00714290702399012,-0.00471498334067949,0.00300512461240143,-143.406571155451
79,-0.000448662302956097,-0.00482850390545276,0.0228429654234338,-113.066118856121,-50.3738428116571,-0.00513054897066922,-0.00484930383934347,0.0023748502725658,-155.985807202701
79.2,-0.000652991309869286,-0.0048838399670628,0.0235822695915871,-111.995475171704,-10.1252619603322,-0.00213946353881056,-0.00492730050732113,0.00109008256138251,-174.834060104887
79.4,-0.000850637150343503,-0.00486285887141017,0.0236703806827964,-105.714815198722,33.4929164211773,0.00127315445607223,-0.00493669722580976,-0.000657804922858462,162.420585170459
79.6,-0.00103277941617571,-0.00476542507470734,0.023090071634881,-95.1043357128253,73.9015522710163,0.00443227255051681,-0.00487605467605543,-0.00210848808347979,142.15073340505
79.8,-0.00119327659176097,-0.00460283668718407,0.0219551436102748,-82.1985542020457,105.135812247345,0.00673413238384057,-0.00475499887109276,-0.00289114982963296,128.019437970203
80,-0.00133042083937933,-0.00439578432905138,0.0204791370592848,-69.7787837349158,122.85318232243,0.00780512893950913,-0.00459270501376956,-0.00316519792598454,119.595931927073
80.2,-0.00144777198427461,-0.00417073982976457,0.0189209305819585,-60.7799194127067,125.047701838547,0.00756680458668058,-0.00441487425786838,-0.00311821869376045,115.922248642155
80.4,-0.00155383988197621,-0.00395542195904266,0.017528397771607,-57.632702860669,112.348698256195,0.00619303061769472,-0.00424968008757295,-0.00281015649653438,117.156943729059
80.6,-0.00166062279187665,-0.00377413960331773,0.016498392207418,-61.6794495725466,87.8576588639427,0.00399960996359994,-0.00412332358061317,-0.00213477157475131,125.070328562273
80.8,-0.00178125316101958,-0.00364382166921404,0.0159599417142933,-72.7901298339514,56.5597132967352,0.00133405743046922,-0.00405589679509749,-0.000829189932976757,142.151918404014
81,-0.00192720158646487,-0.00357140767276589,0.0159746443632812,-89.2684289490636,24.4213982568451,-0.00148037934734191,-0.00405820878473997,0.000916485183486172,164.699809168986
81.2,-0.00210560293490412,-0.00355301981491533,0.0165416188254346,-108.08095983045,-2.65964310706505,-0.00413687278577868,-0.00413007430938017,0.00219237152190607,-178.590356919534
81.4,-0.00231727036432443,-0.00357501380038961,0.0175972736647876,-125.378070177851,-19.8641521747079,-0.00631022926815206,-0.00426033631307319,0.00284814954883057,-170.997228610728
81.6,-0.00255584976798211,-0.00361667133318582,0.0190101748103476,-137.214415063149,-24.2423821000071,-0.00765110734948848,-0.00442862044032049,0.00314610174151389,-169.980652128517
81.8,-0.00280835823001099,-0.00365401278289114,0.0205809421596851,-140.333740843453,-15.1525602761075,-0.00784481979761154,-0.00460854479637355,0.00318439185545053,-173.837353509175
82,-0.00305708417896163,-0.00366402451864795,0.0220598592767959,-132.864204344586,5.72088167189477,-0.00672328066639238,-0.00477187999590749,0.00289663426627962,177.53447490285
82.2,-0.00328255499277819,-0.00362854313408741,0.0231877908297057,-114.78223949042,34.7593193966654,-0.00437472577817744,-0.00489300440287192,0.00208999919383275,163.15219824273
82.4,-0.0034670532551397,-0.00353712476896857,0.0237530553883856,-88.0429418985841,67.1282687939277,-0.00118348168513194,-0.0049529496160049,0.000612461148539927,142.676320841884
82.6,-0.00359803118413668,-0.0033884329480658,0.0236456148470002,-56.3360883066255,97.6813630215302,0.00223904357732607,-0.00494239881676196,-0.00113767995137773,119.973477741697
82.8,-0.00367076251647192,-0.00318996218897651,0.0228874116941833,-24.497899088923,121.879829557118,0.00521619710552557,-0.00486316318977303,-0.00240405484119185,101.36503806517
83,-0.00368968808321532,-0.00295622280187782,0.0216262440229004,2.32399352225746,136.560004537789,0.00719558430227352,-0.00472790136625358,-0.00301857725214719,89.025028092888
83.2,-0.00366813680661909,-0.00270578724570352,0.0200957533360702,19.6042498862063,140.415017666094,0.00788616961806099,-0.00455812590903462,-0.00318700770739201,82.0519426523165
83.4,-0.00362639791968057,-0.00245779007389125,0.0185579749809251,24.3002325305927,134.114295993345,0.00729106232057575,-0.0043808096704931,-0.00306495391543693,79.7299716387436
83.6,-0.00358842881592418,-0.00222854861714735,0.0172500117682791,15.4753103961126,120.054619463104,0.00563880288260599,-0.00422412714887507,-0.00266902255773429,82.6549477684442
83.8,-0.00357774799022673,-0.00202891951606184,0.01635050689682,-5.43940223104399,101.805624552002,0.00326541693213755,-0.00411300312444489,-0.00183514546721887,93.0583648008637
84,-0.00361323288061714,-0.00186284066744315,0.0159688492562746,-34.8055385179847,83.3678506373061,0.000515579101495689,-0.00406517245755998,-0.000326986366402476,112.660220778589
84.2,-0.0037055836771285,-0.00172726387404697,0.0161482155248109,-67.3441341190842,68.3925274391749,-0.00229366601560343,-0.00408837264197603,0.00136917100264296,134.557471670648
84.4,-0.00385511550073436,-0.00161340938741021,0.0168696546681504,-97.0168405314127,59.5139764181782,-0.00485185331648097,-0.00417911534166773,0.00244244795743248,148.473396696146
84.6,-0.00405131795216443,-0.00150902299903323,0.0180499025531907,-118.069913325607,57.9181450654144,-0.00682317180046255,-0.00432323113063354,0.00297268201048855,153.87015117475
84.8,-0.00427431164324695,-0.00140113692762013,0.0195363767308414,-126.055864131337,63.220378018213,-0.00785785002135242,-0.00449810230383417,0.00319258783368847,153.365014076858
85,-0.00449799139032431,-0.00127876016188335,0.021111182860101,-118.647835634507,73.6623532334444,-0.00767038104626749,-0.00467623283474872,0.00314690648458755,148.165976059134
85.2,-0.00469433727776056,-0.00113496393539457,0.0225156104478456,-96.0959184841708,86.5747568710124,-0.00615834934582438,-0.00482959059786785,0.00272799765287542,137.983670869151
85.4,-0.00483815490685761,-0.000967972601315377,0.0234973440866139,-61.236953429506,99.0011334429895,-0.00349839873199187,-0.0049340362772084,0.00172188141984402,121.738780364239
85.6,-0.00491141638892411,-0.000781088031331291,0.0238690342000241,-19.048733035277,108.349235597756,-0.000155787537529761,-0.00497313878421879,8.11370838664636e-05,99.9711948970057
85.8,-0.00490643214411539,-0.000581521644085144,0.0235576479479536,24.1784556574468,112.934452403262,0.00321670780234484,-0.00494077356036396,-0.0015957911620773,77.9158100282848
86,-0.00482728143548567,-0.000378432367562906,0.0226248375619136,61.9103383314907,112.305400836265,0.00595783196215649,-0.0048420921628834,-0.00266188171644403,61.133471809785
86.2,-0.00468923229405009,-0.000180626483010842,0.0212497210198778,88.4901503387018,107.289029331508,0.00758049048968701,-0.00469270974424093,-0.00312302534280874,50.4847729172308
86.4,-0.0045162351220178,5.5644629879171e-06,0.0196813655432803,100.115133186327,99.7518616615328,0.00788170472539207,-0.00451623848887239,-0.00319533201387298,44.8958612336972
86.6,-0.00433691519878754,0.000177759597287875,0.0181801408870691,95.4948204021171,92.1332618918176,0.00694248984135015,-0.00434055658583387,-0.00299768057055039,43.9735944149442
86.8,-0.00417975594590372,0.000338035896719984,0.0169689001864912,76.0740366407909,86.8538754019756,0.00503721534572321,-0.00419340293692963,-0.0024996784843424,48.785357358088
87,-0.00406830881733356,0.000492356239273207,0.0162063888629693,45.7809034501266,85.7281984353777,0.00251400785920453,-0.00409799352814072,-0.0014821198927233,61.8967192633998
87.2,-0.00401726093721354,0.000649043014105084,0.0159818427038966,10.3447232400429,89.5093761482383,-0.0002886422512276,-0.00406935398719206,0.00018354088590879,83.407494635338
