Time [s],AccX [m/s^2],AccY [m/s^2],AccZ [m/s^2],GyroX [rad/s],GyroY [rad/s],GyroZ [rad/s]
856.36,0.957723238,-2.33376808,-9.56435605,0.0195359008,0.000778605353,-0.202935006
856.38,1.02768235,-2.1474572,-9.82521274,0.0188539021,0.000532625579,-0.202411155
856.4,0.897033573,-1.86366403,-9.60337073,0.0191883418,0.000306741321,-0.202605778
856.42,0.932180007,-1.99157997,-9.55586846,0.0187354655,0.000664021613,-0.202161822
856.44,1.05601129,-1.98875616,-9.43187638,0.0191850901,0.000667496593,-0.202456827
856.46,1.15194075,-2.63853447,-9.75416145,0.019060321,0.000384434496,-0.202376492
856.48,0.919923193,-2.07893814,-9.66172055,0.0188424715,2.06043463e-05,-0.20097179
856.5,1.07044863,-1.97546181,-9.6463469,0.0192359477,0.000401189041,-0.201154452
856.52,1.02208963,-2.21511989,-9.66143963,0.0190975767,0.000224652512,-0.20217556
856.54,1.06357692,-2.31680151,-9.61831294,0.0190923975,-0.000364553433,-0.200939183
856.56,0.893432738,-2.17040436,-9.63284299,0.0191929357,-0.000135529169,-0.200776445
856.58,0.932047438,-2.30612732,-9.5175692,0.0193820985,0.000152298322,-0.201138103
856.6,1.07237804,-2.24438853,-9.60602337,0.01926349,-4.15403795e-05,-0.200728468
856.62,1.00404289,-2.17770994,-9.72200281,0.0189640597,-5.31541721e-05,-0.200899
856.64,1.10534204,-1.89263692,-9.61920594,0.0189297536,0.000367358294,-0.200076555
856.66,1.04072763,-2.4082069,-9.75855238,0.0190226741,1.73931399e-05,-0.200023892
856.68,1.07770973,-1.98399378,-9.69558074,0.0187528113,-0.000249581972,-0.200268545
856.7,0.919001938,-2.10785257,-9.41349486,0.0190283462,-0.00018425635,-0.199263406
856.72,1.11960707,-2.42928317,-9.64073651,0.018858737,-0.000193740655,-0.199574377
856.74,1.26089839,-2.05790012,-9.5432089,0.0186411668,-0.000406881485,-0.199237737
856.76,1.22719033,-2.68488056,-9.54889196,0.0186122565,-8.89918561e-05,-0.198848296
856.78,1.09746545,-2.16602543,-9.68788573,0.0186553364,-0.000437093859,-0.198261926
856.8,1.14958734,-2.41235719,-9.45570367,0.0185686282,-0.000362967989,-0.198706764
856.82,1.19323056,-2.30089178,-9.46522406,0.0192242762,-0.000665478323,-0.19866217
856.84,1.12989621,-1.90041666,-9.82095619,0.0186250032,-0.00078968473,-0.198019618
856.86,1.23452701,-2.50509116,-9.71678232,0.0184440476,-0.000886134941,-0.198117145
856.88,1.07491774,-2.15034674,-9.66399048,0.0188146026,-0.000910019726,-0.197442559
856.9,1.08075052,-1.90639209,-9.47484608,0.0183863457,-0.000433301866,-0.19780723
856.92,1.0496414,-1.95347054,-9.60532152,0.0187189669,-0.000532251479,-0.197174217
856.94,1.24139902,-2.00395763,-9.58540392,0.0187569881,-0.000515996087,-0.197048539
856.96,1.06890267,-2.42837983,-9.73949676,0.0184121239,-0.000824493104,-0.196940618
856.98,1.0599397,-2.53068251,-9.65854368,0.0180562363,-0.00116554461,-0.19679833
857,1.07870991,-2.89812379,-9.71334509,0.0186635224,-0.000964858036,-0.196163539
857.02,1.34639537,-2.14274575,-9.49994639,0.0180656928,-0.000713625173,-0.195631702
857.04,1.27756274,-2.6282958,-9.7176213,0.0184908194,-0.000913768415,-0.195412157
857.06,1.16769892,-2.15703123,-9.64289115,0.0185201675,-0.00138821095,-0.195183113
857.08,1.13883725,-1.72044129,-9.49723018,0.0180021133,-0.00100945681,-0.193930449
857.1,1.18775741,-2.21337583,-9.70583055,0.0185734633,-0.00104455364,-0.195346642
857.12,1.23476556,-2.18420893,-9.62994331,0.0179496756,-0.000911476267,-0.1935852
857.14,1.05560206,-2.02618016,-9.70120471,0.0179287766,-0.00133656023,-0.193312065
857.16,1.07304705,-1.83340505,-9.64944424,0.018329682,-0.00124966396,-0.193763626
857.18,1.39221176,-2.31007905,-9.51293424,0.017806762,-0.00132542684,-0.193186649
857.2,1.28715746,-2.05272697,-9.60395597,0.0179488844,-0.001269549,-0.19289933
857.22,1.21450313,-1.97509044,-9.68894792,0.0181918322,-0.00132209884,-0.19213627
857.24,1.30142467,-1.88414915,-9.624739,0.0184794272,-0.00132883497,-0.192273471
857.26,1.30883764,-2.33666161,-9.73828206,0.0178867656,-0.00163909334,-0.192614012
857.28,1.26166941,-2.01725765,-9.75064782,0.0179137906,-0.00119521054,-0.191137026
857.3,1.27291647,-2.45774578,-9.74188549,0.0179366761,-0.00122546622,-0.191076003
857.32,1.47980261,-2.12745247,-9.58660477,0.0177767851,-0.0014840956,-0.190939483
857.34,1.36575558,-1.74288377,-9.50126018,0.0176021107,-0.00163571863,-0.189405402
857.36,1.17286361,-1.94546933,-9.55977623,0.0178689549,-0.00215533964,-0.190333826
857.38,1.23164367,-2.32667229,-9.68235286,0.0172576767,-0.00194802074,-0.18931873
857.4,1.09811941,-2.4334248,-9.73073683,0.0177747453,-0.00150523596,-0.18882359
857.42,1.3088913,-2.13806397,-9.39335988,0.0174383435,-0.00168934113,-0.188399824
857.44,1.24472879,-2.09035477,-9.61771846,0.0174002547,-0.00172810519,-0.187204486
857.46,1.187504,-2.26199669,-9.65606515,0.0173554399,-0.00184528885,-0.187457753
857.48,1.33759672,-2.15768824,-9.55316179,0.0171950658,-0.00189773179,-0.187553391
857.5,1.33049937,-2.06142535,-9.65089744,0.0173694733,-0.00167025907,-0.187324131
857.52,1.18121854,-2.11921092,-9.67486756,0.017222015,-0.0021528167,-0.187029
857.54,1.15564291,-1.84533602,-9.58775891,0.0169338977,-0.00178008328,-0.186515457
857.56,1.32335542,-2.41177426,-9.50976201,0.0173705848,-0.00200264279,-0.185748488
857.58,1.27251174,-2.01595194,-9.57566845,0.016766332,-0.00194982101,-0.185218614
857.6,1.21338848,-2.08735717,-9.70152695,0.0171337778,-0.00214658468,-0.184880237
857.62,1.16261715,-2.31364917,-9.53777367,0.0171187063,-0.00197653825,-0.183889187
857.64,1.25286966,-1.95791533,-9.59795479,0.0170232108,-0.00234185457,-0.183977454
857.66,1.38173377,-1.88984163,-9.57241793,0.0170072376,-0.00228401293,-0.182985511
857.68,1.32118743,-2.31888704,-9.58881653,0.017200678,-0.00235316268,-0.183466077
857.7,1.34494097,-2.09524797,-9.60316811,0.0169048418,-0.00250027075,-0.182668625
857.72,1.43167187,-2.46849842,-9.65881794,0.0170725782,-0.00239133828,-0.181412362
857.74,1.28146243,-2.047,-9.63508711,0.0160933934,-0.00194399504,-0.181774588
857.76,1.34858371,-2.02413743,-9.53879135,0.0164829082,-0.0025833875,-0.180514823
857.78,1.14597756,-2.3953466,-9.59528784,0.0164873357,-0.00207789489,-0.18077667
857.8,1.26774494,-1.95361512,-9.5857784,0.0165605585,-0.00220765216,-0.179769125
857.82,1.29851302,-2.18707667,-9.57496091,0.016527271,-0.00240125697,-0.179507868
857.84,1.44034819,-2.29766713,-9.6080185,0.0169653914,-0.00229822958,-0.179146293
857.86,1.37572515,-1.93464478,-9.48265386,0.0168517872,-0.00208754974,-0.178412608
857.88,1.36049044,-2.10808757,-9.51726552,0.0165895315,-0.00222978709,-0.178927906
857.9,1.39297205,-2.08084348,-9.65293114,0.0163063187,-0.0022597725,-0.177473011
857.92,1.21750823,-2.20666491,-9.67294001,0.0164452686,-0.00268085341,-0.177143827
857.94,1.43174866,-1.91811197,-9.63994664,0.0162147817,-0.00259029254,-0.177013418
857.96,1.44332606,-2.09080091,-9.68682085,0.0159948408,-0.00235677746,-0.176810311
857.98,1.34094185,-2.34197454,-9.60845059,0.0156863081,-0.00288469846,-0.174799808
858,1.45588243,-1.85005755,-9.5047744,0.0163862818,-0.00265967713,-0.175905213
858.02,1.52005605,-2.06983643,-9.62273209,0.0159457713,-0.00238765163,-0.174818861
858.04,1.28679639,-1.98515539,-9.54167272,0.0157183868,-0.00233467675,-0.174458443
858.06,1.37672075,-1.95442211,-9.53119069,0.015595207,-0.00254599405,-0.172951997
858.08,1.49459526,-2.08583834,-9.54575102,0.0156368649,-0.0023224396,-0.173567667
858.1,1.26222323,-2.066048,-9.70970966,0.01571984,-0.00271011795,-0.172545592
858.12,1.50123776,-1.98117265,-9.71378654,0.0155538503,-0.00267353033,-0.172377578
858.14,1.4055847,-2.01343194,-9.56677238,0.0155682962,-0.00252738766,-0.172080931
858.16,1.48779411,-2.15086632,-9.68948099,0.0155054483,-0.00253556689,-0.172546328
858.18,1.47825039,-2.22908152,-9.77295647,0.0157181003,-0.00288838162,-0.17055202
858.2,1.34705663,-1.68502865,-9.67428837,0.0153799409,-0.00257732945,-0.169827438
858.22,1.43155228,-1.85480406,-9.71650182,0.0153158382,-0.00247467459,-0.170088906
858.24,1.36313903,-2.03224837,-9.61011826,0.0151407606,-0.00245011586,-0.16984252
858.26,1.58778129,-1.90100495,-9.68802518,0.014987539,-0.00282874039,-0.169005917
858.28,1.32808209,-1.73102265,-9.69052372,0.0154299476,-0.00264957574,-0.168271497
858.3,1.38701934,-1.41369156,-9.45738605,0.0149324008,-0.00339601681,-0.167813233
858.32,1.44099765,-2.05174925,-9.66904366,0.015295354,-0.00283894612,-0.167346198
858.34,1.45715654,-2.17408782,-9.62916434,0.0148843329,-0.00289509896,-0.166349461
858.36,1.51086887,-1.8288109,-9.68069611,0.0149954425,-0.00280723749,-0.16608996
858.38,1.46531658,-1.83782588,-9.51870984,0.0151812168,-0.00247805214,-0.165565444
858.4,1.35177375,-2.02377177,-9.65008805,0.0149112512,-0.00273944901,-0.164004263
858.42,1.36182563,-1.72926844,-9.66544111,0.0145604591,-0.00264843164,-0.16491473
858.44,1.53735361,-2.11014796,-9.7430322,0.014862349,-0.00288176446,-0.164991569
858.46,1.33674077,-2.00421485,-9.73524604,0.0147470995,-0.00287591201,-0.163549142
858.48,1.44862663,-2.24607543,-9.61104351,0.0144975236,-0.00303586855,-0.162795437
858.5,1.45129614,-1.99897457,-9.64575378,0.0142796112,-0.00333849085,-0.161667277
858.52,1.41323874,-1.73459194,-9.58954939,0.014351414,-0.00288667007,-0.161527122
858.54,1.36315148,-1.74686432,-9.4227187,0.0145216698,-0.00292139933,-0.16143503
858.56,1.53441381,-2.04021696,-9.50024532,0.0145185317,-0.00282546121,-0.160448383
858.58,1.50401983,-1.86099215,-9.52845861,0.013944855,-0.00299277683,-0.16003646
858.6,1.61900434,-2.19174521,-9.7201131,0.01422602,-0.00301724719,-0.159243455
858.62,1.38119933,-1.90673763,-9.42224292,0.0142110204,-0.00286164781,-0.15870131
858.64,1.47110742,-1.66060844,-9.61460386,0.0141394051,-0.00299245646,-0.158489657
858.66,1.18965095,-1.53117977,-9.62412477,0.0141809007,-0.00277107146,-0.157620426
858.68,1.51723742,-1.89589874,-9.65050131,0.0141580696,-0.0029556062,-0.156363785
858.7,1.47198692,-1.74303188,-9.69221558,0.0143327709,-0.00273914809,-0.156434418
858.72,1.40221191,-1.56064031,-9.52433428,0.0135538059,-0.00266208494,-0.15594295
858.74,1.55018598,-1.68636697,-9.67375034,0.0138229939,-0.0026402414,-0.155592274
858.76,1.58552543,-1.81201778,-9.41284922,0.0138797647,-0.00295157453,-0.155255262
858.78,1.43686141,-1.46405531,-9.66702562,0.0139628734,-0.00312408513,-0.154467343
858.8,1.3785798,-2.33259421,-9.57687345,0.013452711,-0.00315144419,-0.153822444
